# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1; CID+2441
7AE5 E0100; Adobe-Japan1; CID+29691
7AE6 E0100; Adobe-Japan1; CID+29693
7AE7 E0100; Adobe-Japan1; CID+29695
7AE8 E0100; Adobe-Japan1; CID+29697
7AE9 E0100; Adobe-Japan1; CID+29699
7AEA E0100; Adobe-Japan1; CID+29701
7AEB E0100; Adobe-Japan1; CID+29703
7AEC E0100; Adobe-Japan1; CID+29706
7AED E0100; Adobe-Japan1; CID+29708
7AEF E0100; Adobe-Japan1; CID+29713
7AF0 E0100; Adobe-Japan1; CID+29715
7AF1 E0100; Adobe-Japan1; CID+29717
7AF4 E0100; Adobe-Japan1; CID+29721
7AF6 E0100; Adobe-Japan1; CID+29724
7AF8 E0100; Adobe-Japan1; CID+29729
7AF9 E0100; Adobe-Japan1; CID+29731
7AFA E0100; Adobe-Japan1; CID+29732
7AFB E0100; Adobe-Japan1; CID+29734
7AFD E0100; Adobe-Japan1; CID+29737
7AFE E0100; Adobe-Japan1; CID+29739
7AFF E0100; Adobe-Japan1; CID+29741
7B02 E0100; Adobe-Japan1; CID+29746
7B04 E0100; Adobe-Japan1; CID+29748
7B06 E0100; Adobe-Japan1; CID+29752
7B07 E0100; Adobe-Japan1; CID+29754
7B08 E0100; Adobe-Japan1; CID+62017
7B08 E0101; Adobe-Japan1; CID+62617
7B08 E0102; Adobe-Japan1; CID+29756
7B0A E0100; Adobe-Japan1; CID+29762
7B0B E0100; Adobe-Japan1; CID+29765
7B0F E0100; Adobe-Japan1; CID+29773
7B11 E0100; Adobe-Japan1; CID+29777
7B12 E0100; Adobe-Japan1; CID+29779
7B14 E0100; Adobe-Japan1; CID+29784
7B18 E0100; Adobe-Japan1; CID+29789
7B19 E0100; Adobe-Japan1; CID+29791
7B1B E0100; Adobe-Japan1; CID+29794
7B1E E0100; Adobe-Japan1; CID+29798
7B1F E0100; Adobe-Japan1; CID+29801
7B20 E0100; Adobe-Japan1; CID+29804
7B23 E0100; Adobe-Japan1; CID+29810
7B25 E0100; Adobe-Japan1; CID+29814
7B26 E0100; Adobe-Japan1; CID+29816
7B27 E0100; Adobe-Japan1; CID+29818
7B28 E0100; Adobe-Japan1; CID+29821
7B29 E0100; Adobe-Japan1; CID+29823
7B2A E0100; Adobe-Japan1; CID+29825
7B2B E0100; Adobe-Japan1; CID+29827
7B2C E0100; Adobe-Japan1; CID+29830
7B2D E0100; Adobe-Japan1; CID+29833
7B2E E0100; Adobe-Japan1; CID+29836
7B2F E0100; Adobe-Japan1; CID+29838
7B30 E0100; Adobe-Japan1; CID+29841
7B31 E0100; Adobe-Japan1; CID+29844
7B33 E0100; Adobe-Japan1; CID+29848
7B34 E0100; Adobe-Japan1; CID+29850
7B35 E0100; Adobe-Japan1; CID+29852
7B36 E0100; Adobe-Japan1; CID+29854
7B39 E0100; Adobe-Japan1; CID+29858
7B3B E0100; Adobe-Japan1; CID+29862
7B3D E0100; Adobe-Japan1; CID+29865
7B3F E0100; Adobe-Japan1; CID+29867
7B40 E0100; Adobe-Japan1; CID+29868
7B41 E0100; Adobe-Japan1; CID+29870
7B45 E0100; Adobe-Japan1; CID+29875
7B46 E0100; Adobe-Japan1; CID+29877
7B47 E0100; Adobe-Japan1; CID+29879
7B48 E0100; Adobe-Japan1; CID+29881
7B49 E0100; Adobe-Japan1; CID+29883
7B4B E0100; Adobe-Japan1; CID+29888
7B4C E0100; Adobe-Japan1; CID+29890
7B4D E0100; Adobe-Japan1; CID+29893
7B4E E0100; Adobe-Japan1; CID+29895
7B4F E0100; Adobe-Japan1; CID+29898
7B50 E0100; Adobe-Japan1; CID+29900
7B51 E0100; Adobe-Japan1; CID+29903
7B51 E0101; Adobe-Japan1; CID+62618
7B52 E0100; Adobe-Japan1; CID+29906
7B53 E0100; Adobe-Japan1; CID+29908
7B54 E0100; Adobe-Japan1; CID+29909
7B55 E0100; Adobe-Japan1; CID+29912
7B56 E0100; Adobe-Japan1; CID+29914
7B5D E0100; Adobe-Japan1; CID+29923
7B60 E0100; Adobe-Japan1; CID+29928
7B64 E0100; Adobe-Japan1; CID+29936
7B65 E0100; Adobe-Japan1; CID+29939
7B66 E0100; Adobe-Japan1; CID+29942
7B67 E0100; Adobe-Japan1; CID+29945
7B69 E0100; Adobe-Japan1; CID+29948
7B6A E0100; Adobe-Japan1; CID+29950
7B6C E0100; Adobe-Japan1; CID+29952
7B6D E0100; Adobe-Japan1; CID+29954
7B6E E0100; Adobe-Japan1; CID+29956
7B6F E0100; Adobe-Japan1; CID+29958
7B70 E0100; Adobe-Japan1; CID+29960
7B71 E0100; Adobe-Japan1; CID+29962
7B72 E0100; Adobe-Japan1; CID+29964
7B73 E0100; Adobe-Japan1; CID+29968
7B74 E0100; Adobe-Japan1; CID+29971
7B75 E0100; Adobe-Japan1; CID+62018
7B75 E0101; Adobe-Japan1; CID+29973
7B77 E0100; Adobe-Japan1; CID+29979
7B79 E0100; Adobe-Japan1; CID+29982
7B7A E0100; Adobe-Japan1; CID+29984
7B7F E0100; Adobe-Japan1; CID+29991
7B84 E0100; Adobe-Japan1; CID+29997
7B86 E0100; Adobe-Japan1; CID+30001
7B87 E0100; Adobe-Japan1; CID+30003
7B89 E0100; Adobe-Japan1; CID+30007
7B8B E0100; Adobe-Japan1; CID+30012
7B8D E0100; Adobe-Japan1; CID+30016
7B8E E0100; Adobe-Japan1; CID+30019
7B8F E0100; Adobe-Japan1; CID+30022
7B90 E0100; Adobe-Japan1; CID+30025
7B91 E0100; Adobe-Japan1; CID+30029
7B92 E0100; Adobe-Japan1; CID+30031
7B94 E0100; Adobe-Japan1; CID+30036
7B95 E0100; Adobe-Japan1; CID+30038
7B96 E0100; Adobe-Japan1; CID+30040
7B97 E0100; Adobe-Japan1; CID+30042
7B98 E0100; Adobe-Japan1; CID+30044
7B99 E0100; Adobe-Japan1; CID+30047
7B99 E0101; Adobe-Japan1; CID+62619
7B9A E0100; Adobe-Japan1; CID+30049
7B9B E0100; Adobe-Japan1; CID+30052
7B9C E0100; Adobe-Japan1; CID+30055
7B9D E0100; Adobe-Japan1; CID+30058
7B9E E0100; Adobe-Japan1; CID+30060
7B9F E0100; Adobe-Japan1; CID+30062
7BA0 E0100; Adobe-Japan1; CID+30064
7BA1 E0100; Adobe-Japan1; CID+30067
7BA5 E0100; Adobe-Japan1; CID+30075
7BAA E0100; Adobe-Japan1; CID+30080
7BAC E0100; Adobe-Japan1; CID+30083
7BAD E0100; Adobe-Japan1; CID+62019
7BAD E0101; Adobe-Japan1; CID+30085
7BAF E0100; Adobe-Japan1; CID+30091
7BB0 E0100; Adobe-Japan1; CID+30093
7BB1 E0100; Adobe-Japan1; CID+30095
7BB2 E0100; Adobe-Japan1; CID+30097
7BB4 E0100; Adobe-Japan1; CID+30100
7BB5 E0100; Adobe-Japan1; CID+30103
7BB6 E0100; Adobe-Japan1; CID+30107
7BB8 E0100; Adobe-Japan1; CID+62020
7BB8 E0101; Adobe-Japan1; CID+30110
7BBA E0100; Adobe-Japan1; CID+30113
7BBB E0100; Adobe-Japan1; CID+30114
7BBC E0100; Adobe-Japan1; CID+30115
7BBD E0100; Adobe-Japan1; CID+30117
7BC0 E0100; Adobe-Japan1; CID+30123
7BC0 E0101; Adobe-Japan1; CID+58991
7BC0 E0102; Adobe-Japan1; CID+62620
7BC1 E0100; Adobe-Japan1; CID+30126
7BC2 E0100; Adobe-Japan1; CID+30128
7BC4 E0100; Adobe-Japan1; CID+30130
7BC5 E0100; Adobe-Japan1; CID+30132
7BC6 E0100; Adobe-Japan1; CID+30134
7BC7 E0100; Adobe-Japan1; CID+62021
7BC7 E0101; Adobe-Japan1; CID+30137
7BC8 E0100; Adobe-Japan1; CID+30141
7BC9 E0100; Adobe-Japan1; CID+30142
7BC9 E0101; Adobe-Japan1; CID+62621
7BCA E0100; Adobe-Japan1; CID+30145
7BCB E0100; Adobe-Japan1; CID+30147
7BCC E0100; Adobe-Japan1; CID+30151
7BCF E0100; Adobe-Japan1; CID+30158
7BD4 E0100; Adobe-Japan1; CID+30166
7BD6 E0100; Adobe-Japan1; CID+30170
7BD7 E0100; Adobe-Japan1; CID+30171
7BD9 E0100; Adobe-Japan1; CID+30174
7BDA E0100; Adobe-Japan1; CID+30177
7BDB E0100; Adobe-Japan1; CID+30180
7BDD E0100; Adobe-Japan1; CID+62022
7BDD E0101; Adobe-Japan1; CID+30185
7BE0 E0100; Adobe-Japan1; CID+30191
7BE0 E0101; Adobe-Japan1; CID+62622
7BE4 E0100; Adobe-Japan1; CID+30201
7BE5 E0100; Adobe-Japan1; CID+30203
7BE6 E0100; Adobe-Japan1; CID+30206
7BE8 E0100; Adobe-Japan1; CID+30211
7BE9 E0100; Adobe-Japan1; CID+30214
7BEA E0100; Adobe-Japan1; CID+30216
7BED E0100; Adobe-Japan1; CID+30224
7BF0 E0100; Adobe-Japan1; CID+30228
7BF2 E0100; Adobe-Japan1; CID+30233
7BF3 E0100; Adobe-Japan1; CID+30236
7BF4 E0100; Adobe-Japan1; CID+30239
7BF5 E0100; Adobe-Japan1; CID+30242
7BF6 E0100; Adobe-Japan1; CID+30243
7BF7 E0100; Adobe-Japan1; CID+30244
7BF8 E0100; Adobe-Japan1; CID+30247
7BF9 E0100; Adobe-Japan1; CID+30250
7BFA E0100; Adobe-Japan1; CID+30253
7BFC E0100; Adobe-Japan1; CID+30257
7BFE E0100; Adobe-Japan1; CID+30261
7C00 E0100; Adobe-Japan1; CID+30264
7C01 E0100; Adobe-Japan1; CID+30266
7C02 E0100; Adobe-Japan1; CID+30268
7C03 E0100; Adobe-Japan1; CID+30270
7C04 E0100; Adobe-Japan1; CID+30273
7C06 E0100; Adobe-Japan1; CID+30277
7C07 E0100; Adobe-Japan1; CID+30281
7C09 E0100; Adobe-Japan1; CID+30285
7C0B E0100; Adobe-Japan1; CID+30291
7C0C E0100; Adobe-Japan1; CID+30294
7C0D E0100; Adobe-Japan1; CID+30297
7C0E E0100; Adobe-Japan1; CID+30301
7C0F E0100; Adobe-Japan1; CID+30303
7C11 E0100; Adobe-Japan1; CID+30308
7C12 E0100; Adobe-Japan1; CID+30311
7C13 E0100; Adobe-Japan1; CID+30314
7C14 E0100; Adobe-Japan1; CID+30316
7C14 E0101; Adobe-Japan1; CID+62623
7C17 E0100; Adobe-Japan1; CID+30321
7C19 E0100; Adobe-Japan1; CID+30323
7C1B E0100; Adobe-Japan1; CID+30326
7C1E E0100; Adobe-Japan1; CID+30332
7C1F E0100; Adobe-Japan1; CID+30334
7C20 E0100; Adobe-Japan1; CID+30336
7C21 E0100; Adobe-Japan1; CID+30339
7C23 E0100; Adobe-Japan1; CID+30343
7C25 E0100; Adobe-Japan1; CID+30346
7C26 E0100; Adobe-Japan1; CID+30348
7C27 E0100; Adobe-Japan1; CID+30350
7C28 E0100; Adobe-Japan1; CID+30354
7C2A E0100; Adobe-Japan1; CID+30359
7C2B E0100; Adobe-Japan1; CID+30363
7C2C E0100; Adobe-Japan1; CID+30366
7C2F E0100; Adobe-Japan1; CID+30371
7C31 E0100; Adobe-Japan1; CID+30374
7C33 E0100; Adobe-Japan1; CID+30377
7C34 E0100; Adobe-Japan1; CID+30380
7C36 E0100; Adobe-Japan1; CID+30382
7C37 E0100; Adobe-Japan1; CID+30384
7C38 E0100; Adobe-Japan1; CID+30387
7C39 E0100; Adobe-Japan1; CID+30389
7C3A E0100; Adobe-Japan1; CID+30391
7C3D E0100; Adobe-Japan1; CID+30397
7C3E E0100; Adobe-Japan1; CID+62023
7C3E E0101; Adobe-Japan1; CID+62624
7C3E E0102; Adobe-Japan1; CID+30400
7C3F E0100; Adobe-Japan1; CID+30403
7C3F E0101; Adobe-Japan1; CID+62625
7C40 E0100; Adobe-Japan1; CID+30406
7C42 E0100; Adobe-Japan1; CID+30410
7C43 E0100; Adobe-Japan1; CID+30413
7C45 E0100; Adobe-Japan1; CID+30418
7C46 E0100; Adobe-Japan1; CID+30421
7C4A E0100; Adobe-Japan1; CID+30429
7C4C E0100; Adobe-Japan1; CID+30433
7C4D E0100; Adobe-Japan1; CID+30435
7C4D E0101; Adobe-Japan1; CID+62626
7C4F E0100; Adobe-Japan1; CID+30438
7C50 E0100; Adobe-Japan1; CID+30440
7C50 E0101; Adobe-Japan1; CID+62627
7C50 E0102; Adobe-Japan1; CID+62628
7C51 E0100; Adobe-Japan1; CID+30443
7C52 E0100; Adobe-Japan1; CID+30446
7C53 E0100; Adobe-Japan1; CID+30447
7C54 E0100; Adobe-Japan1; CID+30450
7C55 E0100; Adobe-Japan1; CID+30454
7C56 E0100; Adobe-Japan1; CID+30456
7C57 E0100; Adobe-Japan1; CID+30458
7C58 E0100; Adobe-Japan1; CID+30461
7C58 E0101; Adobe-Japan1; CID+62629
7C59 E0100; Adobe-Japan1; CID+30463
7C5A E0100; Adobe-Japan1; CID+30466
7C5B E0100; Adobe-Japan1; CID+30468
7C5C E0100; Adobe-Japan1; CID+30471
7C5D E0100; Adobe-Japan1; CID+30474
7C5E E0100; Adobe-Japan1; CID+30477
7C5F E0100; Adobe-Japan1; CID+30478
7C60 E0100; Adobe-Japan1; CID+30481
7C61 E0100; Adobe-Japan1; CID+30485
7C63 E0100; Adobe-Japan1; CID+30487
7C64 E0100; Adobe-Japan1; CID+30490
7C65 E0100; Adobe-Japan1; CID+30492
7C67 E0100; Adobe-Japan1; CID+30497
7C69 E0100; Adobe-Japan1; CID+30501
7C69 E0101; Adobe-Japan1; CID+62630
7C6C E0100; Adobe-Japan1; CID+30509
7C6D E0100; Adobe-Japan1; CID+30512
7C6E E0100; Adobe-Japan1; CID+30515
7C6F E0100; Adobe-Japan1; CID+30518
7C70 E0100; Adobe-Japan1; CID+30522
7C72 E0100; Adobe-Japan1; CID+30526
7C73 E0100; Adobe-Japan1; CID+30529
7C75 E0100; Adobe-Japan1; CID+30533
7C79 E0100; Adobe-Japan1; CID+30539
7C7B E0100; Adobe-Japan1; CID+30545
7C7C E0100; Adobe-Japan1; CID+30548
7C7D E0100; Adobe-Japan1; CID+30550
7C7E E0100; Adobe-Japan1; CID+62024
7C7E E0101; Adobe-Japan1; CID+62631
7C7E E0102; Adobe-Japan1; CID+30553
7C81 E0100; Adobe-Japan1; CID+30560
7C82 E0100; Adobe-Japan1; CID+62025
7C82 E0101; Adobe-Japan1; CID+30562
7C83 E0100; Adobe-Japan1; CID+30563
7C86 E0100; Adobe-Japan1; CID+30570
7C87 E0100; Adobe-Japan1; CID+30572
7C89 E0100; Adobe-Japan1; CID+30577
7C89 E0101; Adobe-Japan1; CID+62632
7C8B E0100; Adobe-Japan1; CID+30582
7C8D E0100; Adobe-Japan1; CID+30585
7C8F E0100; Adobe-Japan1; CID+30588
7C90 E0100; Adobe-Japan1; CID+30589
7C90 E0101; Adobe-Japan1; CID+62633
7C92 E0100; Adobe-Japan1; CID+30593
7C94 E0100; Adobe-Japan1; CID+30597
7C95 E0100; Adobe-Japan1; CID+30600
7C97 E0100; Adobe-Japan1; CID+30604
7C98 E0100; Adobe-Japan1; CID+30606
7C9B E0100; Adobe-Japan1; CID+30610
7C9E E0100; Adobe-Japan1; CID+30613
7C9F E0100; Adobe-Japan1; CID+30616
7CA0 E0100; Adobe-Japan1; CID+30618
7CA1 E0100; Adobe-Japan1; CID+30619
7CA2 E0100; Adobe-Japan1; CID+30621
7CA4 E0100; Adobe-Japan1; CID+30627
7CA5 E0100; Adobe-Japan1; CID+30629
7CA6 E0100; Adobe-Japan1; CID+30632
7CA7 E0100; Adobe-Japan1; CID+30635
7CA8 E0100; Adobe-Japan1; CID+30638
7CAB E0100; Adobe-Japan1; CID+30642
7CAD E0100; Adobe-Japan1; CID+30644
7CAE E0100; Adobe-Japan1; CID+30645
7CAE E0101; Adobe-Japan1; CID+62634
7CB0 E0100; Adobe-Japan1; CID+30649
7CB1 E0100; Adobe-Japan1; CID+30651
7CB2 E0100; Adobe-Japan1; CID+30654
7CB3 E0100; Adobe-Japan1; CID+30658
7CB6 E0100; Adobe-Japan1; CID+30664
7CB7 E0100; Adobe-Japan1; CID+30666
7CB9 E0100; Adobe-Japan1; CID+30668
7CBA E0100; Adobe-Japan1; CID+30671
7CBB E0100; Adobe-Japan1; CID+30673
7CBC E0100; Adobe-Japan1; CID+30676
7CBD E0100; Adobe-Japan1; CID+30680
7CBE E0100; Adobe-Japan1; CID+58930
7CBE E0101; Adobe-Japan1; CID+30683
7CBF E0100; Adobe-Japan1; CID+30685
7CC0 E0100; Adobe-Japan1; CID+30687
7CC2 E0100; Adobe-Japan1; CID+30689
7CC4 E0100; Adobe-Japan1; CID+30693
7CC5 E0100; Adobe-Japan1; CID+30695
7CC7 E0100; Adobe-Japan1; CID+30699
7CC8 E0100; Adobe-Japan1; CID+30701
7CC9 E0100; Adobe-Japan1; CID+30703
7CCA E0100; Adobe-Japan1; CID+30706
7CCD E0100; Adobe-Japan1; CID+30713
7CCE E0100; Adobe-Japan1; CID+30716
7CCF E0100; Adobe-Japan1; CID+30718
7CD2 E0100; Adobe-Japan1; CID+30725
7CD3 E0100; Adobe-Japan1; CID+30728
7CD4 E0100; Adobe-Japan1; CID+30730
7CD5 E0100; Adobe-Japan1; CID+30734
7CD6 E0100; Adobe-Japan1; CID+58910
7CD6 E0101; Adobe-Japan1; CID+30736
7CD7 E0100; Adobe-Japan1; CID+30739
7CD8 E0100; Adobe-Japan1; CID+30743
7CD9 E0100; Adobe-Japan1; CID+30745
7CDA E0100; Adobe-Japan1; CID+30750
7CDC E0100; Adobe-Japan1; CID+30753
7CDD E0100; Adobe-Japan1; CID+30756
7CDE E0100; Adobe-Japan1; CID+30759
7CDF E0100; Adobe-Japan1; CID+30762
7CE0 E0100; Adobe-Japan1; CID+30765
7CE2 E0100; Adobe-Japan1; CID+30770
7CE6 E0100; Adobe-Japan1; CID+30776
7CE7 E0100; Adobe-Japan1; CID+30777
7CE9 E0100; Adobe-Japan1; CID+30782
7CEB E0100; Adobe-Japan1; CID+30785
7CEF E0100; Adobe-Japan1; CID+30795
7CF2 E0100; Adobe-Japan1; CID+30801
7CF2 E0101; Adobe-Japan1; CID+62635
7CF4 E0100; Adobe-Japan1; CID+30805
7CF5 E0100; Adobe-Japan1; CID+30809
7CF6 E0100; Adobe-Japan1; CID+30812
7CF8 E0100; Adobe-Japan1; CID+30819
7CFA E0100; Adobe-Japan1; CID+30822
7CFB E0100; Adobe-Japan1; CID+30824
7CFE E0100; Adobe-Japan1; CID+30829
7D00 E0100; Adobe-Japan1; CID+30832
7D02 E0100; Adobe-Japan1; CID+30836
7D03 E0100; Adobe-Japan1; CID+30838
7D04 E0100; Adobe-Japan1; CID+30840
7D04 E0101; Adobe-Japan1; CID+62636
7D05 E0100; Adobe-Japan1; CID+30842
7D06 E0100; Adobe-Japan1; CID+30844
7D07 E0100; Adobe-Japan1; CID+30846
7D08 E0100; Adobe-Japan1; CID+30848
7D09 E0100; Adobe-Japan1; CID+30851
7D09 E0101; Adobe-Japan1; CID+62637
7D0A E0100; Adobe-Japan1; CID+30854
7D0B E0100; Adobe-Japan1; CID+30856
7D0B E0101; Adobe-Japan1; CID+62638
7D0D E0100; Adobe-Japan1; CID+30859
7D0D E0101; Adobe-Japan1; CID+62639
7D0F E0100; Adobe-Japan1; CID+30863
7D10 E0100; Adobe-Japan1; CID+30865
7D11 E0100; Adobe-Japan1; CID+30868
7D12 E0100; Adobe-Japan1; CID+30870
7D13 E0100; Adobe-Japan1; CID+30872
7D14 E0100; Adobe-Japan1; CID+30874
7D15 E0100; Adobe-Japan1; CID+30876
7D16 E0100; Adobe-Japan1; CID+30879
7D17 E0100; Adobe-Japan1; CID+30881
7D18 E0100; Adobe-Japan1; CID+30884
7D19 E0100; Adobe-Japan1; CID+30886
7D1A E0100; Adobe-Japan1; CID+30888
7D1A E0101; Adobe-Japan1; CID+62640
7D1B E0100; Adobe-Japan1; CID+30891
7D1B E0101; Adobe-Japan1; CID+62641
7D1C E0100; Adobe-Japan1; CID+30894
7D1D E0100; Adobe-Japan1; CID+30896
7D1E E0100; Adobe-Japan1; CID+30899
7D20 E0100; Adobe-Japan1; CID+30903
7D21 E0100; Adobe-Japan1; CID+30905
7D22 E0100; Adobe-Japan1; CID+30907
7D23 E0100; Adobe-Japan1; CID+30909
7D26 E0100; Adobe-Japan1; CID+30913
7D2A E0100; Adobe-Japan1; CID+30918
7D2B E0100; Adobe-Japan1; CID+30920
7D2C E0100; Adobe-Japan1; CID+30923
7D2D E0100; Adobe-Japan1; CID+30925
7D2E E0100; Adobe-Japan1; CID+30927
7D2F E0100; Adobe-Japan1; CID+30929
7D30 E0100; Adobe-Japan1; CID+30931
7D31 E0100; Adobe-Japan1; CID+30933
7D32 E0100; Adobe-Japan1; CID+30936
7D33 E0100; Adobe-Japan1; CID+30938
7D35 E0100; Adobe-Japan1; CID+30941
7D39 E0100; Adobe-Japan1; CID+30946
7D3A E0100; Adobe-Japan1; CID+30948
7D3C E0100; Adobe-Japan1; CID+30952
7D3D E0100; Adobe-Japan1; CID+30954
7D3E E0100; Adobe-Japan1; CID+30956
7D3F E0100; Adobe-Japan1; CID+30958
7D40 E0100; Adobe-Japan1; CID+30960
7D41 E0100; Adobe-Japan1; CID+30962
7D42 E0100; Adobe-Japan1; CID+30965
7D42 E0101; Adobe-Japan1; CID+62642
7D43 E0100; Adobe-Japan1; CID+30967
7D44 E0100; Adobe-Japan1; CID+30969
7D45 E0100; Adobe-Japan1; CID+30971
7D46 E0100; Adobe-Japan1; CID+30973
7D46 E0101; Adobe-Japan1; CID+62643
7D47 E0100; Adobe-Japan1; CID+30975
7D48 E0100; Adobe-Japan1; CID+30977
7D4B E0100; Adobe-Japan1; CID+30982
7D4C E0100; Adobe-Japan1; CID+30984
7D4D E0100; Adobe-Japan1; CID+30986
7D4E E0100; Adobe-Japan1; CID+30989
7D4F E0100; Adobe-Japan1; CID+30991
7D50 E0100; Adobe-Japan1; CID+30993
7D51 E0100; Adobe-Japan1; CID+30995
7D53 E0100; Adobe-Japan1; CID+30999
7D55 E0100; Adobe-Japan1; CID+31002
7D56 E0100; Adobe-Japan1; CID+31004
7D57 E0100; Adobe-Japan1; CID+31006
7D59 E0100; Adobe-Japan1; CID+31010
7D5A E0100; Adobe-Japan1; CID+31012
7D5B E0100; Adobe-Japan1; CID+31015
7D5C E0100; Adobe-Japan1; CID+31018
7D5C E0101; Adobe-Japan1; CID+62644
7D5D E0100; Adobe-Japan1; CID+31021
7D5E E0100; Adobe-Japan1; CID+31023
7D5E E0101; Adobe-Japan1; CID+62645
7D61 E0100; Adobe-Japan1; CID+31028
7D62 E0100; Adobe-Japan1; CID+31030
7D63 E0100; Adobe-Japan1; CID+31032
7D63 E0101; Adobe-Japan1; CID+61878
7D65 E0100; Adobe-Japan1; CID+31035
7D66 E0100; Adobe-Japan1; CID+31037
7D67 E0100; Adobe-Japan1; CID+31039
7D68 E0100; Adobe-Japan1; CID+31041
7D6A E0100; Adobe-Japan1; CID+31045
7D6E E0100; Adobe-Japan1; CID+31050
7D70 E0100; Adobe-Japan1; CID+31054
7D71 E0100; Adobe-Japan1; CID+31056
7D72 E0100; Adobe-Japan1; CID+31059
7D73 E0100; Adobe-Japan1; CID+31061
7D73 E0101; Adobe-Japan1; CID+62646
7D75 E0100; Adobe-Japan1; CID+31066
7D76 E0100; Adobe-Japan1; CID+31068
7D78 E0100; Adobe-Japan1; CID+31071
7D79 E0100; Adobe-Japan1; CID+31073
7D7A E0100; Adobe-Japan1; CID+31076
7D7B E0100; Adobe-Japan1; CID+31078
7D7D E0100; Adobe-Japan1; CID+31081
7D7F E0100; Adobe-Japan1; CID+31085
7D81 E0100; Adobe-Japan1; CID+31089
7D82 E0100; Adobe-Japan1; CID+31092
7D83 E0100; Adobe-Japan1; CID+31094
7D85 E0100; Adobe-Japan1; CID+31098
7D86 E0100; Adobe-Japan1; CID+31101
7D88 E0100; Adobe-Japan1; CID+31104
7D89 E0100; Adobe-Japan1; CID+31106
7D8B E0100; Adobe-Japan1; CID+31110
7D8C E0100; Adobe-Japan1; CID+31112
7D8D E0100; Adobe-Japan1; CID+31114
7D8F E0100; Adobe-Japan1; CID+31118
7D91 E0100; Adobe-Japan1; CID+31122
7D93 E0100; Adobe-Japan1; CID+31125
7D96 E0100; Adobe-Japan1; CID+31130
7D97 E0100; Adobe-Japan1; CID+31133
7D99 E0100; Adobe-Japan1; CID+31138
7D9A E0100; Adobe-Japan1; CID+31140
7D9B E0100; Adobe-Japan1; CID+31142
7D9B E0101; Adobe-Japan1; CID+62647
7D9C E0100; Adobe-Japan1; CID+31144
7D9D E0100; Adobe-Japan1; CID+31147
7D9E E0100; Adobe-Japan1; CID+31149
7D9F E0100; Adobe-Japan1; CID+31152
7D9F E0101; Adobe-Japan1; CID+62648
7DA0 E0100; Adobe-Japan1; CID+31155
7DA2 E0100; Adobe-Japan1; CID+31159
7DA3 E0100; Adobe-Japan1; CID+31164
7DA6 E0100; Adobe-Japan1; CID+31169
7DA7 E0100; Adobe-Japan1; CID+31171
7DAA E0100; Adobe-Japan1; CID+31177
7DAB E0100; Adobe-Japan1; CID+31180
7DAC E0100; Adobe-Japan1; CID+31182
7DAD E0100; Adobe-Japan1; CID+31184
7DAE E0100; Adobe-Japan1; CID+31186
7DAE E0101; Adobe-Japan1; CID+62649
7DAF E0100; Adobe-Japan1; CID+31189
7DB0 E0100; Adobe-Japan1; CID+31191
7DB1 E0100; Adobe-Japan1; CID+31193
7DB2 E0100; Adobe-Japan1; CID+31195
7DB2 E0101; Adobe-Japan1; CID+62650
7DB2 E0102; Adobe-Japan1; CID+62651
7DB3 E0100; Adobe-Japan1; CID+31198
7DB4 E0100; Adobe-Japan1; CID+31200
7DB5 E0100; Adobe-Japan1; CID+31202
7DB6 E0100; Adobe-Japan1; CID+31204
7DB7 E0100; Adobe-Japan1; CID+31206
7DB8 E0100; Adobe-Japan1; CID+31208
7DB9 E0100; Adobe-Japan1; CID+31210
7DBA E0100; Adobe-Japan1; CID+31213
7DBB E0100; Adobe-Japan1; CID+31215
7DBD E0100; Adobe-Japan1; CID+31218
7DBE E0100; Adobe-Japan1; CID+31220
7DBF E0100; Adobe-Japan1; CID+31224
7DC0 E0100; Adobe-Japan1; CID+31226
7DC2 E0100; Adobe-Japan1; CID+31230
7DC3 E0100; Adobe-Japan1; CID+31233
7DC4 E0100; Adobe-Japan1; CID+31235
7DC5 E0100; Adobe-Japan1; CID+31238
7DC6 E0100; Adobe-Japan1; CID+31241
7DC7 E0100; Adobe-Japan1; CID+31243
7DCA E0100; Adobe-Japan1; CID+31248
7DCB E0100; Adobe-Japan1; CID+31250
7DCB E0101; Adobe-Japan1; CID+62652
7DCC E0100; Adobe-Japan1; CID+31253
7DCD E0100; Adobe-Japan1; CID+31256
7DCE E0100; Adobe-Japan1; CID+31258
7DCF E0100; Adobe-Japan1; CID+31260
7DCF E0101; Adobe-Japan1; CID+62653
7DD0 E0100; Adobe-Japan1; CID+31262
7DD1 E0100; Adobe-Japan1; CID+31265
7DD2 E0100; Adobe-Japan1; CID+31267
7DD5 E0100; Adobe-Japan1; CID+31272
7DD6 E0100; Adobe-Japan1; CID+31274
7DD7 E0100; Adobe-Japan1; CID+31276
7DD8 E0100; Adobe-Japan1; CID+31278
7DD9 E0100; Adobe-Japan1; CID+31281
7DDA E0100; Adobe-Japan1; CID+31283
7DDC E0100; Adobe-Japan1; CID+31287
7DDD E0100; Adobe-Japan1; CID+31290
7DDD E0101; Adobe-Japan1; CID+62654
7DDE E0100; Adobe-Japan1; CID+31293
7DE0 E0100; Adobe-Japan1; CID+31296
7DE1 E0100; Adobe-Japan1; CID+31298
7DE2 E0100; Adobe-Japan1; CID+31300
